wavelength,flux
6669.845960000001,15755577999.999998
6669.850409,15755404400.0
6669.854857,15755230700.0
6669.859305999999,15755056999.999998
6669.863755,15754883300.0
6669.868203,15754551900.0
6669.872652,15754220500.0
6669.877101,15753889100.0
6669.88155,15753557700.0
6669.885998,15753226300.0
6669.890447,15752737100.0
6669.894896,15752405700.0
6669.899345,15751916600.0
6669.9037929999995,15751427400.0
6669.908242,15750780600.0
6669.9126909999995,15750291400.0
6669.91714,15749644500.0
6669.921587999999,15749155399.999998
6669.926037,15748508500.0
6669.930485999999,15747703900.0
6669.934935,15747057000.0
6669.939384,15746252400.0
6669.943832,15745447800.0
6669.948280999999,15744643200.0
6669.95273,15743680800.0
6669.957179000001,15742718500.0
6669.961628,15741756100.0
6669.966077,15740793800.0
6669.970525,15739673700.0
6669.974974000001,15738553600.0
6669.979423,15737275799.999998
6669.983872000001,15735998000.0
6669.988321,15734720200.0
6669.99277,15733284700.0
6669.997219000001,15731849100.0
6670.001668,15730255900.0
6670.006116,15728504900.0
6670.0105650000005,15726753899.999998
6670.0150140000005,15725002900.0
6670.019463,15722936400.0
6670.023912000001,15720869900.0
6670.028361,15718645700.0
6670.032810000001,15716263800.000002
6670.037259,15713881900.0
6670.041708,15711184500.0
6670.046157000001,15708329400.0
6670.050606,15705316600.000002
6670.055055000001,15701988300.0
6670.059504,15698502200.0
6670.063953,15694858500.0
6670.068402000001,15690741500.0
6670.072851,15686466800.0
6670.077300000001,15681719000.0
6670.081749,15676813400.0
6670.086198,15671276900.0
6670.090646999999,15665424900.0
6670.095096,15658942000.0
6670.099545000001,15651828200.0
6670.103994,15644241200.0
6670.108443,15635865500.0
6670.112891999999,15626701300.000002
6670.117341,15616590600.0
6670.121789999999,15605533599.999998
6670.126239,15593214700.0
6670.130688,15579791700.0
6670.135136999999,15564949200.0
6670.139586,15548687100.0
6670.144034999999,15530690100.0
6670.148484,15510800199.999998
6670.152933,15489175400.0
6670.157381999999,15465657900.0
6670.161832,15440089900.0
6670.166281000001,15412629200.0
6670.17073,15383591200.0
6670.175179,15353133699.999998
6670.179628,15321730000.0
6670.184077,15290168500.0
6670.188526,15259080300.0
6670.192975,15229254000.000002
6670.197425,15201951400.0
6670.201874,15177961200.0
6670.206323,15158229800.0
6670.210772,15143703400.0
6670.2152209999995,15134697500.0
6670.21967,15131685399.999998
6670.224120000001,15134824700.0
6670.228569,15143957600.0
6670.233018,15158768700.0
6670.237466999999,15178469400.0
6670.241916,15202428700.0
6670.246366,15229700100.000002
6670.250815,15259337500.0
6670.255263999999,15290236600.0
6670.259713,15321608900.000002
6670.264163000001,15352507800.0
6670.268612,15382618100.0
6670.273061,15411308800.0
6670.27751,15438106700.0
6670.28196,15463169600.0
6670.286409,15486182000.0
6670.290857999999,15507143900.0
6670.295307,15526213100.0
6670.299757000001,15543547200.0
6670.304206,15559146300.0
6670.308655,15573010400.0
6670.313105,15585454900.0
6670.317553999999,15596637700.0
6670.322003,15606558600.0
6670.326452,15615217600.0
6670.330902,15622930400.0
6670.335351,15629696700.0
6670.339801,15635359000.0
6670.34425,15640232600.0
6670.348699,15644159900.0
6670.3531490000005,15647298600.0
6670.3575980000005,15649648599.999998
6670.362047,15651210000.0
6670.366497,15652140500.0
6670.370946000001,15652124700.0
6670.375395,15651478000.0
6670.3798449999995,15650358100.0
6670.384294,15648449600.0
6670.388744000001,15646068000.0
6670.393193,15643213199.999998
6670.397642,15640042900.0
6670.402092,15636714900.0
6670.406541,15633229200.0
6670.410991,15629901300.0
6670.415440000001,15626731000.0
6670.419889999999,15624034000.0
6670.424339,15621810100.0
6670.428789,15620217100.0
6670.4332380000005,15619412700.0
6670.437687,15619396900.0
6670.442137,15620327400.0
6670.446586,15621888900.0
6670.4510359999995,15624396599.999998
6670.455485,15627692900.0
6670.459935,15631462400.0
6670.464384000001,15635862700.0
6670.468833999999,15640736200.0
6670.473283,15645767400.0
6670.477733,15650956400.0
6670.482183,15655987600.0
6670.486632,15660861000.0
6670.491082,15665419000.0
6670.4955310000005,15669503900.0
6670.499981000001,15673115600.0
6670.50443,15675938599.999998
6670.508879999999,15678130900.0
6670.513329,15679692200.0
6670.517779000001,15680307200.000002
6670.522228999999,15680133600.0
6670.526678,15679013799.999998
6670.5311280000005,15677105300.0
6670.535577000001,15674250500.0
6670.540026999999,15670449500.000002
6670.5444769999995,15665702100.0
6670.548926,15660008500.0
6670.553376,15653526300.0
6670.557825,15645940100.0
6670.562275,15637407600.0
6670.566725,15628086500.0
6670.571174000001,15617976900.0
6670.575624000001,15607078700.000002
6670.5800739999995,15595707400.0
6670.5845229999995,15583863000.0
6670.588973,15571860900.0
6670.593423,15559858800.0
6670.597871999999,15548172100.0
6670.602322,15536958700.0
6670.606772,15526533800.0
6670.611221,15517055200.0
6670.6156710000005,15508996100.0
6670.620121,15502198700.0
6670.624570999999,15497293900.0
6670.62902,15493966300.0
6670.633470000001,15492373500.0
6670.63792,15492673200.0
6670.6423700000005,15494707800.0
6670.646819,15498319599.999998
6670.651269,15503508399.999998
6670.655719,15509959000.0
6670.660169000001,15517355799.999998
6670.664618,15525541200.0
6670.669067999999,15534041900.0
6670.673518,15542700400.0
6670.677968,15551201200.0
6670.682418,15559228800.0
6670.686866999999,15566310100.0
6670.691317,15572602800.0
6670.695766999999,15577633800.0
6670.700217,15581403100.0
6670.704667,15583753100.0
6670.709116,15584841300.0
6670.713565999999,15584667800.0
6670.718016,15583390399.999998
6670.722465999999,15581324400.0
6670.726916,15578469900.0
6670.731366,15575142200.0
6670.735816,15571814600.0
6670.740264999999,15568644599.999998
6670.744715,15566105500.0
6670.749164999999,15564355000.0
6670.753615,15563708400.0
6670.758065,15564165800.0
6670.762515,15566042600.0
6670.766965000001,15569496500.0
6670.771415,15574212000.0
6670.7758650000005,15580346900.0
6670.780315,15587901200.0
6670.784764999999,15596401700.0
6670.789214,15606006100.0
6670.793664000001,15616083600.0
6670.798114,15626634300.0
6670.8025640000005,15637342600.0
6670.807014,15648050899.999998
6670.811463999999,15658443800.0
6670.815914,15668363500.0
6670.820364,15677652400.0
6670.824814,15686310400.0
6670.829264,15694337599.999998
6670.833714,15701418500.0
6670.838164000001,15707868599.999998
6670.842613999999,15713372400.0
6670.847064,15718403200.0
6670.851514,15722645300.0
6670.855964,15726256700.0
6670.860414,15729237200.0
6670.864864,15731902300.0
6670.8693140000005,15734094200.0
6670.873764,15735813100.0
6670.878214,15737058799.999998
6670.882665,15738146900.0
6670.887115,15738919500.0
6670.891565,15739534400.0
6670.896014999999,15739833900.0
6670.900465,15739818000.000002
6670.904915,15739644400.0
6670.9093649999995,15739313000.0
6670.913815,15738824000.0
6670.918265,15738177300.0
6670.922715000001,15737372900.0
6670.927166,15736410800.0
6670.931616,15735133200.0
6670.936066,15733698000.0
6670.940516,15732105100.0
6670.944965999999,15730354400.0
6670.9494159999995,15728288399.999998
6670.953866,15726064700.0
6670.958317,15723367900.0
6670.962767,15720513300.0
6670.967216999999,15717343399.999998
6670.971667,15713858100.0
6670.976117,15709899700.0
6670.9805670000005,15705310400.000002
6670.985018,15700405800.0
6670.989468,15694870400.0
6670.993918,15688546500.0
6670.9983680000005,15681591900.0
6671.002819,15673691000.0
6671.007269000001,15664843900.0
6671.011719,15654893000.0
6671.0161689999995,15643680499.999998
6671.02062,15631048700.0
6671.02507,15616997600.0
6671.02952,15601054200.0
6671.0339699999995,15583376100.0
6671.038420999999,15563490200.0
6671.042871,15541396600.0
6671.047321,15516937600.0
6671.051771,15489955400.0
6671.056221999999,15460607800.0
6671.060672,15428737100.0
6671.065122,15394658699.999998
6671.069573,15358530300.0
6671.074023,15320825000.0
6671.078473,15282015800.0
6671.082924,15243206800.0
6671.087374,15204713200.0
6671.091824,15167796700.0
6671.096275,15133561100.0
6671.100725,15102637200.0
6671.105175000001,15076286500.0
6671.1096259999995,15055140000.0
6671.114076,15039985900.0
6671.118526,15031139700.0
6671.122977,15029232100.0
6671.127427,15033947800.0
6671.131878,15045444400.0
6671.1363280000005,15063248900.0
6671.140778,15086572600.000002
6671.145229,15115100200.0
6671.149679,15147412400.0
6671.15413,15183036200.0
6671.15858,15220709900.0
6671.163031,15259487500.0
6671.167481,15298422599.999998
6671.171931,15336884600.0
6671.176382,15374084900.0
6671.180832,15409550600.0
6671.185283,15442808400.000002
6671.189733,15473700800.0
6671.194184,15502227700.0
6671.198634,15528073700.0
6671.203084999999,15551712100.0
6671.207535,15572984900.0
6671.211985999999,15591892300.0
6671.216436,15609065100.0
6671.2208869999995,15624187800.0
6671.225337,15637733599.999998
6671.229788000001,15649860100.0
6671.234237999999,15660567299.999998
6671.238689000001,15670170699.999998
6671.2431400000005,15678670300.0
6671.247590000001,15686381300.0
6671.252041,15693146200.000002
6671.256491,15699280300.0
6671.260942,15704783600.0
6671.265392,15709656200.0
6671.269843,15714055700.0
6671.274293,15717982000.0
6671.278744,15721593000.0
6671.283195,15724888700.0
6671.287645,15727868900.0
6671.292095999999,15730533700.0
6671.296547,15733040900.0
6671.300996999999,15735232600.0
6671.305448000001,15737424400.0
6671.3098979999995,15739300700.0
6671.314349,15741019400.0
6671.3188,15742580400.0
6671.32325,15743983700.0
6671.327701,15745387000.0
6671.332152,15746632599.999998
6671.336602,15747720500.0
6671.341053,15748808400.0
6671.345504,15749896300.0
6671.349953999999,15750826500.0
6671.354405,15751599000.0
6671.358856000001,15752371600.0
6671.363305999999,15753144100.0
6671.367757,15753916600.0
6671.372208000001,15754531400.0
6671.376659,15755146300.0
6671.381109,15755761100.0
6671.38556,15756218200.0
6671.3900109999995,15756832999.999998
6671.394461999999,15757290200.0
6671.398912,15757747300.0
6671.403362999999,15758046800.0
6671.407814,15758503900.0
6671.412265,15758803300.0
6671.416715,15759260500.0
6671.421166,15759559900.0
6671.425617,15759859400.0
6671.430068,15760158800.0
6671.434518999999,15760458300.0
6671.438969,15760757700.000002
6671.4434200000005,15760899500.0
6671.447871,15761198900.0
6671.452322,15761498300.0
6671.456773,15761640100.0
6671.461224,15761781900.0
6671.465674,15762081300.0
6671.470125,15762223099.999998
6671.4745760000005,15762364800.0
6671.479027,15762506600.0
6671.483478,15762648300.0
6671.487929,15762790100.0
6671.49238,15762931800.0
6671.49683,15763073600.0
6671.501281,15763215300.0
6671.5057320000005,15763357100.0
6671.510183,15763498800.0
6671.514634,15763640600.0
6671.519085,15763624700.0
6671.523536,15763766400.000002
6671.5279869999995,15763908200.0
6671.532438,15763892200.0
6671.536889,15764034000.0
6671.54134,15764175700.0
6671.545791,15764159800.0
6671.550241,15764301500.0
6671.554692,15764285600.0
6671.5591429999995,15764427400.0
6671.563594,15764411400.0
6671.568045,15764553200.0
6671.572496,15764537300.000002
6671.576947,15764679000.0
6671.581397999999,15764663100.0
6671.585849000001,15764647200.0
6671.5903,15764788900.0
6671.5947510000005,15764773000.0
6671.599201999999,15764914699.999998
6671.603653,15764898800.0
6671.608103999999,15764882899.999998
6671.612555000001,15765024600.0
6671.617007,15765008700.0
6671.621458,15764992800.0
6671.625909,15764976900.0
6671.63036,15765118600.000002
6671.634811,15765102700.0
6671.639262,15765086800.000002
6671.6437129999995,15765070800.0
6671.648163999999,15765212600.0
6671.652615000001,15765196700.0
6671.657066,15765180700.000002
6671.6615170000005,15765164800.0
6671.665967999999,15765148899.999998
6671.67042,15765290600.0
6671.674871,15765274700.0
6671.679322,15765258800.0
6671.683773,15765242900.0
6671.6882239999995,15765226900.0
6671.692675,15765368700.0
6671.697126,15765352800.0
6671.701578,15765336800.0
6671.706028999999,15765320900.0
6671.710480000001,15765305000.0
6671.714931,15765289000.0
6671.719382,15765273099.999998
6671.723833,15765257200.0
6671.728285,15765398900.0
6671.732736,15765383000.0
6671.737187,15765367100.0
6671.7416379999995,15765351200.0
6671.746088999999,15765335200.0
6671.750541,15765319300.0
6671.754992,15765303400.0
6671.759443,15765287400.0
6671.763894,15765271500.0
6671.768346,15765255600.000002
6671.772797,15765239700.0
6671.777247999999,15765223700.0
6671.781698999999,15765365500.0
6671.786151,15765349600.0
6671.790602,15765333600.0
6671.795053,15765317700.000002
6671.7995040000005,15765301800.0
6671.803956,15765285800.0
6671.8084069999995,15765269900.0
6671.812857999999,15765254000.0
6671.81731,15765238100.0
6671.821761,15765222100.0
6671.826212,15765206200.0
6671.830664,15765190300.0
6671.835115,15765174300.0
6671.839566,15765158399.999998
6671.844018000001,15765142500.0
6671.8484690000005,15765126599.999998
6671.85292,15765110600.0
6671.8573719999995,15765094700.0
6671.861823,15765078800.0
6671.866274,15765062900.0
6671.870725999999,15765046900.0
6671.875177,15765031000.0
6671.879629,15765015100.0
6671.88408,15764999099.999998
6671.888531,15764983200.0
6671.892983,15764967299.999998
6671.897434,15764951400.0
6671.901886000001,15764935400.0
6671.906337,15764919500.0
6671.910789,15764903600.0
6671.915239999999,15764887600.0
6671.919691000001,15764871700.0
6671.924143,15764855800.0
6671.928594,15764839900.0
6671.933046,15764823900.0
6671.937497,15764807999.999998
6671.941949,15764792100.0
6671.946400000001,15764776100.0
6671.950852,15764760200.0
6671.955303,15764744300.0
6671.959755,15764728400.000002
6671.964206000001,15764712400.0
6671.968658,15764696500.0
6671.9731090000005,15764680600.0
6671.977561,15764664600.0
6671.9820119999995,15764648700.0
6671.9864640000005,15764632800.0
6671.990915,15764616900.0
6671.9953669999995,15764600900.0
6671.999819000001,15764585000.0
6672.004269999999,15764569100.000002
6672.0087220000005,15764553200.0
6672.013173,15764537200.0
6672.0176249999995,15764521300.0
6672.022075999999,15764505400.0
6672.026528,15764489500.0
6672.0309799999995,15764473500.0
6672.035431,15764457600.0
6672.0398829999995,15764441700.0
6672.044334,15764425800.0
6672.048786,15764409900.0
6672.0532379999995,15764393900.0
6672.057688999999,15764220400.0
6672.062141,15764204400.0
6672.066593,15764188500.0
6672.071044,15764172600.0
6672.0754959999995,15764156700.0
6672.0799480000005,15764140700.0
6672.084399,15764124799.999998
6672.0888509999995,15764108900.0
6672.093303000001,15764092999.999998
6672.097754,15764077100.0
6672.102206,15764061100.0
6672.106658000001,15764045200.0
6672.1111089999995,15764029300.0
6672.1155610000005,15764013400.0
6672.120013,15763997400.0
6672.124465000001,15763981500.0
6672.128916000001,15763965600.0
6672.133368,15763949700.0
6672.13782,15763933800.0
6672.142271000001,15763760200.000002
6672.146723,15763744300.0
6672.151175,15763728300.0
6672.155627,15763712400.0
6672.160079,15763696500.0
6672.16453,15763680600.0
6672.168981999999,15763664600.0
6672.173434,15763648700.0
6672.1778859999995,15763632800.0
6672.182337,15763616900.0
6672.186788999999,15763601000.0
6672.191241,15763585000.0
6672.195693,15763569099.999998
6672.200145000001,15763553200.0
6672.204597,15763537299.999998
6672.209048,15763363700.0
6672.2135,15763347800.0
6672.217952,15763331800.0
6672.222404,15763315899.999998
6672.226855999999,15763300000.0
6672.231308,15763284099.999998
6672.235759,15763268200.0
6672.240210999999,15763252200.0
6672.244663,15763236300.0
6672.249115,15763220400.0
6672.253567,15763204500.0
6672.258019,15763188500.0
6672.262471,15763015000.0
6672.266922999999,15762999000.0
6672.271375,15762983100.0
6672.2758269999995,15762967200.0
6672.2802790000005,15762951300.000002
6672.28473,15762935400.0
6672.2891819999995,15762919400.0
6672.293634,15762903500.0
6672.298086,15762887600.0
6672.302538,15762871700.0
6672.306989999999,15762698100.000002
6672.311442,15762682200.0
6672.315893999999,15762666200.0
6672.320346,15762650300.0
6672.324798,15762634400.0
6672.329250000001,15762618500.0
6672.333702,15762602600.0
6672.338154,15762586600.0
6672.342606,15762570700.0
6672.347058,15762554800.0
6672.3515099999995,15762381200.0
6672.3559620000005,15762365300.0
6672.360414,15762349400.0
6672.364866,15762333400.0
6672.369318,15762317500.0
6672.37377,15762301600.0
6672.378221999999,15762285700.0
6672.382675,15762269800.0
6672.387127,15762096200.0
6672.391579,15762080300.0
6672.396030999999,15762064300.0
6672.400483,15762048400.0
6672.404935,15762032500.0
6672.409387,15762016600.0
6672.413839,15762000700.0
6672.418291,15761984700.0
6672.422742999999,15761811200.0
6672.427196,15761795200.0
6672.431648000001,15761779300.0
6672.4361,15761763400.0
6672.440552,15761747500.0
6672.445004,15761731500.0
6672.449456,15761715600.0
6672.4539079999995,15761542100.000002
6672.458361,15761526100.0
6672.462813,15761510200.0
6672.467265,15761494300.0
6672.471716999999,15761478400.0
6672.4761690000005,15761462500.0
6672.480621,15761288899.999998
6672.485074,15761273000.0
6672.489526,15761257099.999998
6672.493978,15761241200.0
6672.498430000001,15761225300.0
6672.502882999999,15761209300.0
6672.507335,15761035800.0
6672.5117869999995,15761019900.0
6672.5162390000005,15761004000.0
6672.520692,15760988000.0
6672.525144,15760972100.0
6672.529596,15760956200.0
6672.5340479999995,15760782600.0
6672.538501,15760766700.0
6672.542953,15760750800.0
6672.547405,15760734900.0
6672.5518569999995,15760719000.0
6672.55631,15760545399.999998
6672.560762000001,15760529500.0
6672.565214,15760513599.999998
6672.569667,15760497700.0
6672.574119,15760481800.0
6672.578571,15760308200.0
6672.5830240000005,15760292300.0
6672.587476,15760276400.0
6672.591928000001,15760260500.0
6672.596380999999,15760244500.0
6672.600833,15760071000.0
6672.605285,15760055100.000002
6672.609738,15760039200.0
6672.61419,15760023200.0
6672.618643,15759849700.0
6672.623095,15759833800.0
6672.627547,15759817800.0
6672.632,15759801899.999998
6672.636452000001,15759786000.0
6672.640904999999,15759612500.0
6672.645357,15759596500.0
6672.649809,15759580600.0
6672.654262,15759564700.0
6672.658714,15759391200.0
6672.663167,15759375200.0
6672.667619,15759359300.0
6672.672072,15759343400.000002
6672.6765239999995,15759169900.0
6672.680977,15759153900.0
6672.685429000001,15759138000.0
6672.689881,15758964499.999998
6672.694334,15758948600.0
6672.698786,15758932600.0
6672.703239,15758916700.0
6672.7076910000005,15758743200.0
6672.712143999999,15758727300.0
6672.716596,15758711400.0
6672.721049000001,15758537800.0
6672.725501,15758521900.0
6672.729954,15758506000.000002
6672.734407,15758332400.0
6672.738859,15758316500.0
6672.7433120000005,15758300600.0
6672.747764,15758127000.0
6672.752216999999,15758111100.0
6672.756669,15758095200.0
6672.761122,15757921700.0
6672.765574,15757905699.999998
6672.7700270000005,15757889800.0
6672.77448,15757716300.0
6672.778932,15757700400.0
6672.783385000001,15757684400.0
6672.787837,15757510900.0
6672.792289999999,15757495000.0
6672.796743,15757321400.0
6672.801195,15757305500.0
6672.805648,15757289600.0
6672.810101,15757116100.0
6672.814552999999,15757100100.000002
6672.819006,15756926600.0
6672.823458000001,15756910700.0
6672.827911,15756894800.0
6672.832364,15756721199.999998
6672.836816,15756705300.0
6672.8412690000005,15756531800.0
6672.845722,15756515800.0
6672.850175,15756342300.0
6672.854627000001,15756326400.0
6672.859079999999,15756310500.0
6672.863533,15756136900.0
6672.867985000001,15756121000.0
6672.872438,15755947500.0
6672.876891,15755931500.0
6672.881343999999,15755758000.0
6672.8857960000005,15755742100.0
6672.890249,15755568499.999998
6672.894702,15755552600.0
6672.899155,15755379100.0
6672.903606999999,15755205600.0
6672.90806,15755189700.0
6672.912513,15755016100.000002
6672.916966000001,15755000200.0
6672.921418,15754826700.0
6672.9258709999995,15754810800.0
6672.930324,15754637199.999998
6672.934777,15754463700.000002
6672.93923,15754447800.0
6672.943682,15754274300.0
6672.948135000001,15754258400.0
6672.952588,15754084800.000002
6672.957041,15753911300.0
6672.961494,15753895400.0
6672.965947000001,15753721800.0
6672.970399,15753548300.0
6672.974851999999,15753532400.000002
6672.979305,15753358900.0
6672.983758,15753185300.000002
6672.988211000001,15753011800.0
6672.992663999999,15752995900.0
6672.997117,15752822400.0
6673.00157,15752648800.0
6673.006022,15752475300.0
6673.010475,15752459400.0
6673.0149280000005,15752285900.0
6673.019381,15752112300.0
6673.0238340000005,15751938800.0
6673.028286999999,15751765300.0
6673.03274,15751591700.0
6673.037193,15751575800.0
6673.041646000001,15751402300.0
6673.046098999999,15751228799.999998
6673.050552,15751055200.0
6673.055005,15750881699.999998
6673.059458,15750708200.0
6673.063911,15750534600.0
6673.068364,15750361100.000002
6673.072817,15750187600.0
6673.07727,15750014100.0
6673.081723,15749840500.0
6673.086176000001,15749667000.0
6673.090628999999,15749493500.0
6673.095082,15749320000.0
6673.099535,15748988799.999998
6673.103988000001,15748815300.0
6673.108441,15748641800.0
6673.112894,15748468200.0
6673.117346999999,15748294700.0
6673.1218,15747963599.999998
6673.126253,15747790000.0
6673.130706,15747616499.999998
6673.1351589999995,15747285400.0
6673.139612,15747111800.0
6673.144065,15746938300.0
6673.148518,15746607200.0
6673.1529709999995,15746433600.0
6673.157425,15746102500.000002
6673.161878,15745929000.0
6673.166331,15745597800.0
6673.170784,15745424300.0
6673.175237,15745093200.0
6673.179689999999,15744762000.000002
6673.1841429999995,15744588500.0
6673.188596,15744257400.0
6673.19305,15743926200.0
6673.197503,15743595100.0
6673.201956000001,15743421600.0
6673.206408999999,15743090400.0
6673.210862,15742759300.0
6673.2153149999995,15742428100.000002
6673.219768999999,15742097000.0
6673.224222,15741765900.0
6673.228675,15741277100.0
6673.233128000001,15740946000.0
6673.237580999999,15740614799.999998
6673.242034999999,15740283700.0
6673.246488,15739795000.0
6673.250941,15739463800.0
6673.255394,15738975100.000002
6673.259847,15738643900.0
6673.264301,15738155200.0
6673.268754,15737666400.000002
6673.273207,15737177700.0
6673.27766,15736688900.0
6673.282114,15736200199.999998
6673.286567,15735711500.0
6673.291020000001,15735222700.0
6673.2954740000005,15734734000.0
6673.299927,15734087600.0
6673.30438,15733598900.0
6673.308833,15732952500.0
6673.313287,15732306100.0
6673.31774,15731817400.000002
6673.322193,15731171100.000002
6673.326647,15730367100.0
6673.3311,15729720700.0
6673.335552999999,15729074400.0
6673.340007000001,15728270400.0
6673.344459999999,15727466500.0
6673.348913,15726662500.0
6673.353367,15725858500.0
6673.35782,15724897000.0
6673.362274,15723935400.0
6673.3667270000005,15723131500.0
6673.37118,15722012299.999998
6673.375634,15721050700.000002
6673.3800870000005,15719931500.0
6673.384539999999,15718812400.0
6673.388993999999,15717535600.000002
6673.3934469999995,15716258800.0
6673.397900999999,15714982000.0
6673.402354,15713547600.0
6673.406808,15712113200.0
6673.411261,15710521200.0
6673.415714000001,15708771600.0
6673.420168000001,15707022000.0
6673.424621,15705272400.000002
6673.429075,15703207600.0
6673.4335280000005,15701142700.0
6673.437982,15698920300.000002
6673.442434999999,15696382600.0
6673.446889000001,15693845000.0
6673.451341999999,15691149700.0
6673.455795999999,15688296900.0
6673.460249,15685128800.000002
6673.464703,15681803100.0
6673.469156,15678162200.0
6673.47361,15674363700.0
6673.4780630000005,15670092300.0
6673.482517,15665821000.0
6673.48697,15661076800.0
6673.491424,15656017400.0
6673.495877,15650485200.0
6673.500331,15644795400.0
6673.504785,15638632800.0
6673.509238000001,15632155000.0
6673.513692,15625362000.0
6673.518145,15618253700.0
6673.522599,15610830300.0
6673.527053,15602934000.0
6673.531506,15594880100.0
6673.53596,15586668700.0
6673.540413,15578299600.0
6673.5448670000005,15569773000.0
6673.549321,15561246400.0
6673.553774,15552877400.0
6673.558228000001,15544508399.999998
6673.562680999999,15536454700.0
6673.567134999999,15528558500.0
6673.571588999999,15521135300.0
6673.576042,15514184800.0
6673.580496,15507707200.0
6673.5849499999995,15501860100.0
6673.589403,15496485800.0
6673.593857,15491741900.0
6673.598311,15487785999.999998
6673.6027650000005,15484303000.0
6673.607217999999,15481450500.0
6673.611671999999,15479070700.0
6673.616125999999,15477321400.0
6673.620578999999,15475887400.0
6673.625032999999,15474926100.0
6673.629486999999,15474437700.000002
6673.633941,15473949199.999998
6673.638394,15473776000.0
6673.6428479999995,15473760400.0
6673.647302,15473744800.0
6673.651756,15473729100.0
6673.656209,15473555900.0
6673.660663000001,15473540300.0
6673.6651170000005,15473367100.0
6673.669571,15473193800.0
6673.674024,15473020600.0
6673.678478000001,15473005000.0
6673.682932000001,15473147000.0
6673.6873860000005,15473446600.0
6673.69184,15474061400.000002
6673.696293000001,15474991400.0
6673.700747000001,15476394200.000002
6673.705201000001,15478269800.0
6673.709655000001,15480775800.0
6673.7141090000005,15483754700.0
6673.718563,15487363900.0
6673.723017,15491446000.0
6673.72747,15496316000.000002
6673.731924,15501658900.0
6673.736378,15507474500.0
6673.7408319999995,15513920600.0
6673.745285999999,15520681800.0
6673.749739999999,15527758200.0
6673.754194000001,15535149900.0
6673.758648000001,15542699100.0
6673.763101,15550248300.0
6673.767554999999,15557955000.000002
6673.772009,15565504200.0
6673.776463,15573053400.0
6673.780917,15580444899.999998
6673.785371,15587521200.0
6673.789825,15594439899.999998
6673.794279,15601043400.0
6673.798733,15607489300.0
6673.8031869999995,15613619900.0
6673.807640999999,15619435400.0
6673.812094999999,15624935600.0
6673.816548999999,15630278200.0
6673.821003000001,15635148100.0
6673.825457000001,15639860300.0
6673.829911000001,15644414900.000002
6673.834365000001,15648654200.0
6673.8388190000005,15652578399.999998
6673.843273,15656345000.0
6673.847727,15659954000.0
6673.852181,15663405300.0
6673.856635,15666699100.000002
6673.861089,15669677700.0
6673.865543,15672498600.0
6673.869997000001,15675319600.0
6673.874451000001,15677982900.0
6673.8789050000005,15680488600.0
6673.883359,15682836800.0
6673.887813,15685027300.0
6673.892267,15687217899.999998
6673.896721,15689250800.0
6673.901176,15691126100.0
6673.90563,15693001400.0
6673.910084,15694719200.0
6673.914538,15696436900.0
6673.918992,15698154600.0
6673.923446,15699714700.0
6673.9279,15701117200.000002
6673.932354,15702519800.000002
6673.936809000001,15703922300.0
6673.941263000001,15705324800.0
6673.9457170000005,15706569700.0
6673.950171,15707814600.0
6673.954625,15708901900.0
6673.959079,15710146800.0
6673.9635339999995,15711234100.0
6673.967988,15712163800.0
6673.972442,15713251100.0
6673.976896,15714180800.0
6673.98135,15715110500.0
6673.985804,15716040300.0
6673.990259,15716969900.0
6673.994713,15717742100.0
6673.999167,15718671800.0
6674.003621000001,15719443900.0
6674.008076,15720216000.0
6674.01253,15720988100.0
6674.016984,15721602600.0
6674.021438,15722374700.0
6674.025893,15722989200.0
6674.030347,15723603700.0
6674.034801,15724375700.0
6674.039255,15724990200.0
6674.04371,15725447200.0
6674.048164,15726061600.0
6674.052618,15726676100.000002
6674.057073,15727133000.0
6674.061527,15727747500.0
6674.065981,15728204400.000002
6674.070436,15728661300.0
6674.074890000001,15729275800.0
6674.079344000001,15729732700.0
6674.083799,15730189600.0
6674.088253,15730488900.0
6674.092707,15730945800.0
6674.097162,15731402699.999998
6674.101616,15731859600.0
6674.10607,15732158900.0
6674.110525,15732615800.0
6674.114979,15732915100.0
6674.119433,15733214400.0
6674.123888,15733671300.0
6674.128342,15733970600.0
6674.132797,15734269900.0
6674.137251,15734569200.0
6674.141705,15734868500.000002
6674.14616,15735167800.0
6674.150614,15735309500.0
6674.1550689999995,15735608800.0
6674.159522999999,15735908100.0
6674.1639780000005,15736207300.0
6674.168432,15736349100.0
6674.172886,15736648300.0
6674.177341,15736790000.0
6674.1817949999995,15736931800.0
6674.186250000001,15737231000.0
6674.190704000001,15737372700.0
6674.195159,15737514399.999998
6674.199613,15737656100.0
6674.204068,15737797899.999998
6674.208522,15737939600.0
6674.212976999999,15738081300.0
6674.217430999999,15738065400.0
6674.221886,15738207099.999998
6674.22634,15738348800.0
6674.2307949999995,15738332900.0
6674.235248999999,15738317000.0
6674.2397040000005,15738458700.0
6674.244159,15738442800.000002
6674.248613,15738427000.0
6674.253068,15738411100.0
6674.257522,15738395200.0
6674.261977,15738221700.0
6674.266431,15738205900.0
6674.270886,15738032400.0
6674.2753410000005,15737858900.0
6674.279795,15737685500.0
6674.28425,15737512000.0
6674.2887040000005,15737181000.0
6674.293159,15737007500.0
6674.297613999999,15736676500.0
6674.302067999999,15736187800.000002
6674.306523,15735856800.000002
6674.3109779999995,15735368200.0
